"cgHdId","startDtEarly","startDtLate","endDtEarly","endDtLate","phenYear","cgPlaId","phenNote","start","end","hdCt","start.numeric","duration","midpoint","mid.yday","DAM","z","z.start","year.pop","year.pop.prop"
2015001330,"2015-07-25","2015-07-25","2015-08-05","2015-08-05",2015,488,"","2015-07-25","2015-08-05",1,16641,11,"2015-07-30",210,6,1.37032498843764,1.74597117748312,135,0.0974025974025974
2006000173,"2006-07-01","2006-07-01","2006-07-13","2006-07-14",2006,489,"","2006-07-01","2006-07-14",1,13330,13,"2006-07-07",187,-5,-1.13461941587472,-0.671736689736156,150,0.108225108225108
NA,"2010-06-23","2010-6-23 0:00:00","2010-7-6 0:00:00","2010-07-06",2010,489,"","2010-06-23","2010-07-06",1,14783,13,"2010-06-29",179,-8,-2.1393238078449,-1.99558202782968,100,0.0721500721500721
2013001314,"2013-07-26","2013-07-26","2013-08-12","2013-08-12",2013,489,"","2013-07-26","2013-08-12",1,15912,17,"2013-08-03",214,7,1.39314582516093,1.60070675988978,107,0.0772005772005772
2006000166,"2006-07-04","2006-07-04","2006-07-13","2006-07-14",2006,493,"","2006-07-04","2006-07-16",3,13333,12,"2006-07-10",190,-2,-0.461032691410837,-0.080187745741498,150,0.108225108225108
2007000148,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",2007,493,"","2007-06-23","2007-07-18",5,13687,25,"2007-07-05",185,2,0.506911616167913,-1.03305575101452,175,0.126262626262626
2008001102,"2008-07-13","2008-07-13","2008-07-24","2008-07-24",2008,493,"","2008-07-13","2008-07-30",2,14073,17,"2008-07-21",202,-4,-0.73525324811249,-0.743336196360582,142,0.102453102453102
2013001311,"2013-07-18","2013-07-18","2013-07-30","2013-07-30",2013,493,"","2013-07-17","2013-07-30",3,15903,13,"2013-07-23",203,-4,-1.0076340228836,-0.601408396930019,107,0.0772005772005772
2015001328,"2015-07-13","2015-07-13","2015-07-24","2015-07-24",2015,493,"","2015-07-13","2015-07-24",1,16629,11,"2015-07-18",198,-6,-1.32376054708296,-0.823032734889859,135,0.0974025974025974
2013001310,"2013-07-13","2013-07-13","2013-07-21","2013-07-21",2013,496,"","2013-07-13","2013-07-21",1,15899,8,"2013-07-17",197,-10,-2.31715030363515,-1.58012624440549,107,0.0772005772005772
2014000113,"2014-07-04","2014-07-04","2014-07-14","2014-07-14",2014,496,"","2014-07-04","2014-07-14",2,16255,10,"2014-07-09",189,-8,-1.92562513053309,-1.4655949351734,90,0.0649350649350649
2015001325,"2015-07-15","2015-07-15","2015-07-25","2015-07-26",2015,496,"[Bagged for q3 experiment]","2015-07-15","2015-08-04",3,16631,20,"2015-07-25",205,1,0.247789348637388,-0.39486541616103,135,0.0974025974025974
2007000787,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",2007,497,"","2007-06-26","2007-07-08",1,13690,12,"2007-07-02",182,-1,-0.37723655156682,0.0409130990500851,175,0.126262626262626
2007000784,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",2007,498,"","2007-06-22","2007-07-08",3,13686,16,"2007-06-30",180,-3,-0.966668663389975,-1.39104536770272,175,0.126262626262626
2014000115,"2014-07-08","2014-07-08","2014-07-19","2014-07-19",2014,498,"","2014-07-08","2014-07-19",1,16259,11,"2014-07-13",193,-4,-0.983743273207124,-0.49571593395571,90,0.0649350649350649
2013001374,"2013-07-08","2013-07-08","2013-07-18","2013-07-18",2013,499,"","2013-07-08","2013-07-18",1,15894,10,"2013-07-13",193,-14,-3.19016115746952,-2.80352355374982,107,0.0772005772005772
2014000116,"2014-07-03","2014-07-03","2014-07-13","2014-07-13",2014,499,"","2014-07-03","2014-07-20",3,16254,17,"2014-07-11",191,-6,-1.45468420187011,-1.70806468547782,90,0.0649350649350649
2007000778,"2007-06-24","2007-06-24","2007-07-05","2007-07-06",2007,502,"","2007-06-24","2007-07-12",2,13688,18,"2007-07-03",183,0,-0.0825204956552421,-0.675066134326318,175,0.126262626262626
2009001067,"2009-07-06","2009-07-06","2009-07-19","2009-07-19",2009,502,"","2009-07-03","2009-07-20",3,14428,17,"2009-07-11",191,-2,-0.674945986726699,-0.544688608579821,148,0.106782106782107
2012000650,"2012-06-26","2012-06-26","2012-07-05","2012-07-05",2012,502,"","2012-06-26","2012-07-05",1,15517,9,"2012-06-30",181,-3,-0.695068032018251,-0.337294217800409,47,0.0339105339105339
2014000119,"2014-07-15","2014-07-15","2014-08-02","2014-08-02",2014,502,"","2014-07-15","2014-08-02",1,16266,18,"2014-07-24",204,7,1.60643183443929,1.20157231817525,90,0.0649350649350649
2006000719,"2006-07-02","2006-07-02","2006-07-11","2006-07-12",2006,504,"","2006-07-02","2006-07-12",1,13331,10,"2006-07-07",187,-5,-1.13461941587472,-0.474553708404603,150,0.108225108225108
2007000776,"2007-06-26","2007-06-27","2007-07-05","2007-07-06",2007,504,"","2007-06-26","2007-07-06",1,13690,10,"2007-07-01",181,-2,-0.671952607478397,0.0409130990500851,175,0.126262626262626
2009001066,"2009-07-07","2009-07-07","2009-07-22","2009-07-22",2009,504,"","2009-07-07","2009-07-22",1,14432,15,"2009-07-14",194,1,0.076121727826322,0.672125188700378,148,0.106782106782107
2012000649,"2012-06-29","2012-06-29","2012-07-07","2012-07-07",2012,504,"","2012-06-29","2012-07-07",1,15520,8,"2012-07-03",184,0,0.036309524060658,0.383288883864097,47,0.0339105339105339
2014000120,"2014-07-12","2014-07-12","2014-07-22","2014-07-22",2014,504,"","2014-07-12","2014-07-22",1,16263,10,"2014-07-17",197,0,-0.0418614158811541,0.47416306726198,90,0.0649350649350649
2015001365,"2015-07-14","2015-07-14","2015-07-24","2015-07-24",2015,504,"Bagged[Bagged for q3 experiment]","2015-07-14","2015-07-24",1,16630,10,"2015-07-19",199,-5,-1.09925341912291,-0.608949075525445,135,0.0974025974025974
2007000775,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",2007,507,"","2007-06-28","2007-07-14",1,13692,16,"2007-07-06",186,3,0.801627672079491,0.756892332426489,175,0.126262626262626
2008001145,"2008-07-16","2008-07-16","2008-07-29","2008-07-29",2008,507,"","2008-07-16","2008-08-18",2,14076,33,"2008-08-01",213,7,1.26207818415136,-0.210236499980769,142,0.102453102453102
2009001064,"2009-07-06","2009-07-06","2009-07-24","2009-07-24",2009,507,"","2009-07-06","2009-07-26",2,14431,20,"2009-07-16",196,3,0.576833537528336,0.367921739380328,148,0.106782106782107
2011001896,"2011-07-25","2011-07-25","2011-08-01","2011-08-04",2011,507,"","2011-07-25","2011-08-04",1,15180,10,"2011-07-30",210,8,2.225916562454,2.6495034356536,188,0.135642135642136
2012000647,"2012-06-28","2012-06-28","2012-07-07","2012-07-07",2012,507,"","2012-06-28","2012-07-08",2,15519,10,"2012-07-03",184,0,0.036309524060658,0.143094516642595,47,0.0339105339105339
2014000121,"2014-07-14","2014-07-14","2014-07-25","2014-07-25",2014,507,"","2014-07-14","2014-07-25",1,16265,11,"2014-07-19",199,2,0.429079512781831,0.959102567870825,90,0.0649350649350649
2015001363,"2015-07-25","2015-07-25","2015-08-01","2015-08-02",2015,507,"","2015-07-24","2015-08-02",2,16640,9,"2015-07-28",208,4,0.921310732517539,1.5318875181187,135,0.0974025974025974
2006000715,"2006-06-28","2006-06-28","2006-07-11","2006-07-12",2006,508,"","2006-06-28","2006-07-18",3,13327,20,"2006-07-08",188,-4,-0.910090507720092,-1.26328563373081,150,0.108225108225108
2007000772,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",2007,508,"","2007-06-28","2007-07-12",2,13692,14,"2007-07-05",185,2,0.506911616167913,0.756892332426489,175,0.126262626262626
NA,"2010-06-30","2010-6-30 0:00:00","2010-7-12 0:00:00","2010-07-12",2010,508,"","2010-06-30","2010-07-12",1,14790,12,"2010-07-06",186,-1,-0.33289839711941,-0.231810033535768,100,0.0721500721500721
2011001894,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",2011,508,"","2011-07-19","2011-08-04",2,15174,16,"2011-07-27",207,5,1.38561071156775,1.11450606769404,188,0.135642135642136
2014000122,"2014-07-19","2014-07-19","2014-08-01","2014-08-01",2014,508,"","2014-07-14","2014-08-01",2,16265,18,"2014-07-23",203,6,1.3709613701078,0.959102567870825,90,0.0649350649350649
2015001362,"2015-07-17","2015-07-17","2015-07-31","2015-07-31",2015,508,"","2015-07-17","2015-07-31",1,16633,14,"2015-07-24",204,0,0.0232822206773379,0.0333019025678,135,0.0974025974025974
2005000093,"2005-07-03","2005-07-03","2005-07-15","2005-07-15",2005,509,"","2005-07-03","2005-07-15",1,12967,12,"2005-07-09",189,-2,-0.632928111316417,-0.429553436118713,104,0.075036075036075
2006000671,"2006-07-04","2006-07-04","2006-07-17","2006-07-18",2006,509,"","2006-07-04","2006-07-26",4,13333,22,"2006-07-15",195,3,0.661611849362301,-0.080187745741498,150,0.108225108225108
2007000712,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",2007,509,"","2007-06-26","2007-07-22",4,13690,26,"2007-07-09",189,6,1.68577583981422,0.0409130990500851,175,0.126262626262626
NA,"2010-07-05","2010-7-5 0:00:00","2010-7-24 0:00:00","2010-07-24",2010,509,"","2010-07-05","2010-07-24",1,14795,19,"2010-07-14",194,7,1.73158778656687,1.0280271052456,100,0.0721500721500721
2011001884,"2011-07-18","2011-07-18","2011-07-31","2011-07-31",2011,509,"","2011-07-12","2011-07-31",8,15167,19,"2011-07-21",201,-1,-0.295000990204745,-0.676324194925441,188,0.135642135642136
2013001373,"2013-07-16","2013-07-16","2013-07-28","2013-07-28",2013,509,"","2013-07-16","2013-07-28",1,15902,12,"2013-07-22",202,-5,-1.22588673634219,-0.846087858798886,107,0.0772005772005772
2005000090,"2005-07-01","2005-07-01","2005-07-12","2005-07-12",2005,511,"","2005-07-01","2005-07-12",1,12965,11,"2005-07-06",186,-5,-1.36976979314747,-0.907345493405834,104,0.075036075036075
2006000663,"2006-07-07","2006-07-07","2006-07-17","2006-07-18",2006,511,"","2006-06-30","2006-07-20",6,13329,20,"2006-07-10",190,-2,-0.461032691410837,-0.868919671067709,150,0.108225108225108
2007000700,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",2007,511,"","2007-06-25","2007-07-10",4,13689,15,"2007-07-02",182,-1,-0.37723655156682,-0.317076517638117,175,0.126262626262626
2011001883,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",2011,511,"","2011-07-20","2011-07-30",1,15175,10,"2011-07-25",205,3,0.82540681097692,1.37033896235397,188,0.135642135642136
2013001372,"2013-07-27","2013-07-27","2013-08-11","2013-08-11",2013,511,"","2013-07-27","2013-08-11",1,15913,15,"2013-08-03",214,7,1.39314582516093,1.84538622175865,107,0.0772005772005772
2015001361,"2015-07-21","2015-07-21","2015-08-01","2015-08-02",2015,511,"","2015-07-21","2015-08-02",1,16637,12,"2015-07-27",207,3,0.696803604557489,0.889636540025459,135,0.0974025974025974
2005000087,"2005-07-13","2005-07-13","2005-07-25","2005-07-25",2005,512,"","2005-07-13","2005-07-25",1,12977,12,"2005-07-19",199,8,1.82321082812044,1.95940685031689,104,0.075036075036075
2006000037,"2006-07-15","2006-07-15","2006-07-29","2006-07-30",2006,512,"","2006-07-15","2006-07-30",1,13344,15,"2006-07-22",202,10,2.23331420644469,2.08882504890558,150,0.108225108225108
2006000030,"2006-07-02","2006-07-02","2006-07-13","2006-07-14",2006,513,"","2006-07-02","2006-07-16",2,13331,14,"2006-07-09",189,-3,-0.685561599565465,-0.474553708404603,150,0.108225108225108
2007000693,"2007-07-01","2007-07-02","2007-07-17","2007-07-18",2007,513,"","2007-07-01","2007-07-18",1,13695,17,"2007-07-09",189,6,1.68577583981422,1.83086118249109,175,0.126262626262626
2008001143,"2008-07-16","2008-07-16","2008-08-03","2008-08-03",2008,513,"","2008-07-16","2008-08-03",2,14076,18,"2008-07-25",206,0,-0.00895090910745396,-0.210236499980769,142,0.102453102453102
2011001881,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",2011,513,"","2011-07-20","2011-08-04",2,15175,15,"2011-07-27",207,5,1.38561071156775,1.37033896235397,188,0.135642135642136
2005000085,"2005-07-07","2005-07-07","2005-07-19","2005-07-19",2005,515,"","2005-07-07","2005-07-20",2,12971,13,"2005-07-13",193,2,0.349527464458324,0.52603067845553,104,0.075036075036075
2006000024,"2006-07-10","2006-07-10","2006-07-21","2006-07-22",2006,515,"","2006-07-06","2006-07-22",5,13335,16,"2006-07-14",194,2,0.437082941207673,0.314178216921607,150,0.108225108225108
2007000681,"2007-07-01","2007-07-02","2007-07-19","2007-07-20",2007,515,"","2007-06-28","2007-07-20",3,13692,22,"2007-07-09",189,6,1.68577583981422,0.756892332426489,175,0.126262626262626
2009001062,"2009-07-11","2009-07-11","2009-07-29","2009-07-29",2009,515,"","2009-07-11","2009-08-08",2,14436,28,"2009-07-25",205,12,2.8300366811874,1.88893898598058,148,0.106782106782107
2011001877,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",2011,515,"","2011-07-14","2011-07-30",1,15169,16,"2011-07-22",202,0,-0.0148990399093285,-0.164658405605588,188,0.135642135642136
2013001369,"2013-07-22","2013-07-22","2013-08-11","2013-08-11",2013,515,"","2013-07-20","2013-08-11",3,15906,22,"2013-07-31",211,4,0.738387684785148,0.132629988676581,107,0.0772005772005772
2015001356,"2015-07-17","2015-07-17","2015-07-30","2015-07-30",2015,515,"","2015-07-17","2015-08-02",3,16633,16,"2015-07-25",205,1,0.247789348637388,0.0333019025678,135,0.0974025974025974
2007000806,"2007-06-25","2007-06-25","2007-07-03","2007-07-04",2007,523,"","2007-06-25","2007-07-04",1,13689,9,"2007-06-29",179,-4,-1.26138471930155,-0.317076517638117,175,0.126262626262626
NA,"2010-07-03","2010-7-3 0:00:00","2010-7-13 0:00:00","2010-07-13",2010,523,"","2010-07-03","2010-07-13",1,14793,10,"2010-07-08",188,1,0.183223148802159,0.524092249733052,100,0.0721500721500721
2014000124,"2014-07-10","2014-07-10","2014-07-22","2014-07-22",2014,523,"","2014-07-10","2014-07-22",1,16261,12,"2014-07-16",196,-1,-0.277331880212646,-0.0107764333468649,90,0.0649350649350649
2011001938,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,524,"","2011-07-14","2011-07-25",2,15169,11,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2007000800,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",2007,526,"","2007-06-28","2007-07-12",2,13692,14,"2007-07-05",185,2,0.506911616167913,0.756892332426489,175,0.126262626262626
2011001937,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",2011,526,"","2011-07-19","2011-07-31",1,15174,12,"2011-07-25",205,3,0.82540681097692,1.11450606769404,188,0.135642135642136
2006000277,"2006-07-08","2006-07-08","2006-07-17","2006-07-18",2006,527,"","2006-07-08","2006-07-18",1,13337,10,"2006-07-13",193,1,0.212554033053046,0.708544179584713,150,0.108225108225108
2007000790,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",2007,531,"","2007-06-26","2007-07-12",3,13690,16,"2007-07-04",184,1,0.212195560256336,0.0409130990500851,175,0.126262626262626
NA,"2010-07-04","2010-7-4 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,531,"","2010-07-04","2010-07-15",1,14794,11,"2010-07-09",189,2,0.441283921762944,0.776059677489325,100,0.0721500721500721
2011001933,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",2011,531,"","2011-07-18","2011-08-04",4,15173,17,"2011-07-26",206,4,1.10550876127234,0.858673173034118,188,0.135642135642136
2015001392,"2015-07-21","2015-07-21","2015-07-31","2015-07-31",2015,531,"","2015-07-18","2015-07-31",2,16634,13,"2015-07-24",204,0,0.0232822206773379,0.247385561932215,135,0.0974025974025974
2006000260,"2006-07-08","2006-07-08","2006-07-19","2006-07-20",2006,533,"","2006-07-01","2006-07-20",4,13330,19,"2006-07-10",190,-2,-0.461032691410837,-0.671736689736156,150,0.108225108225108
2008001170,"2008-07-10","2008-07-10","2008-07-25","2008-07-25",2008,533,"","2008-07-10","2008-07-29",3,14070,19,"2008-07-19",200,-6,-1.09840441761501,-1.2764358927404,142,0.102453102453102
2009001086,"2009-07-06","2009-07-06","2009-07-24","2009-07-24",2009,533,"","2009-07-06","2009-07-24",1,14431,18,"2009-07-15",195,2,0.326477632677329,0.367921739380328,148,0.106782106782107
NA,"2010-06-27","2010-6-27 0:00:00","2010-7-10 0:00:00","2010-07-10",2010,533,"","2010-06-27","2010-07-10",1,14787,13,"2010-07-03",183,-4,-1.10708071600176,-0.987712316804589,100,0.0721500721500721
2011001931,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",2011,533,"","2011-07-14","2011-07-25",2,15169,11,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2015001391,"2015-07-18","2015-07-18","2015-08-01","2015-08-02",2015,533,"","2015-07-18","2015-08-02",1,16634,15,"2015-07-25",205,1,0.247789348637388,0.247385561932215,135,0.0974025974025974
2005000167,"2005-06-30","2005-06-30","2005-07-13","2005-07-13",2005,534,"","2005-06-28","2005-07-13",2,12962,15,"2005-07-05",185,-6,-1.61538368709116,-1.62403357933652,104,0.075036075036075
2006000247,"2006-07-15","2006-07-15","2006-07-25","2006-07-26",2006,534,"","2006-07-08","2006-07-26",3,13337,18,"2006-07-17",197,5,1.11066966567156,0.708544179584713,150,0.108225108225108
2007000597,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",2007,534,"","2007-06-28","2007-07-10",2,13692,12,"2007-07-04",184,1,0.212195560256336,0.756892332426489,175,0.126262626262626
2008001169,"2008-07-12","2008-07-12","2008-07-22","2008-07-22",2008,534,"","2008-07-12","2008-07-22",1,14072,10,"2008-07-17",198,-8,-1.46155558711753,-0.921036095153854,142,0.102453102453102
NA,"2010-06-30","2010-6-30 0:00:00","2010-7-12 0:00:00","2010-07-12",2010,534,"","2010-06-30","2010-07-12",1,14790,12,"2010-07-06",186,-1,-0.33289839711941,-0.231810033535768,100,0.0721500721500721
2011001928,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",2011,534,"","2011-07-10","2011-07-31",3,15165,21,"2011-07-20",200,-2,-0.575102940500161,-1.18798998424529,188,0.135642135642136
2013001400,"2013-07-30","2013-07-30","2013-08-15","2013-08-15",2013,534,"","2013-07-30","2013-08-15",1,15916,16,"2013-08-07",218,11,2.2661566789953,2.57942460736525,107,0.0772005772005772
2014000125,"2014-07-08","2014-07-08","2014-07-22","2014-07-22",2014,534,"","2014-07-06","2014-07-22",2,16257,16,"2014-07-14",194,-3,-0.748272808875631,-0.980655434564555,90,0.0649350649350649
2006000236,"2006-07-05","2006-07-05","2006-07-13","2006-07-14",2006,535,"","2006-07-04","2006-07-14",2,13333,10,"2006-07-09",189,-3,-0.685561599565465,-0.080187745741498,150,0.108225108225108
2007000593,"2007-06-26","2007-06-27","2007-07-05","2007-07-06",2007,535,"","2007-06-26","2007-07-06",2,13690,10,"2007-07-01",181,-2,-0.671952607478397,0.0409130990500851,175,0.126262626262626
2011001924,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,535,"","2011-07-14","2011-07-25",4,15169,11,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2012000661,"2012-06-29","2012-06-29","2012-07-05","2012-07-05",2012,535,"","2012-06-29","2012-07-05",1,15520,6,"2012-07-02",183,-1,-0.207482994632312,0.383288883864097,47,0.0339105339105339
2014000127,"2014-07-06","2014-07-06","2014-07-16","2014-07-16",2014,535,"","2014-07-06","2014-07-19",3,16257,13,"2014-07-12",192,-5,-1.21921373753862,-0.980655434564555,90,0.0649350649350649
2007000591,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",2007,536,"","2007-06-28","2007-07-10",1,13692,12,"2007-07-04",184,1,0.212195560256336,0.756892332426489,175,0.126262626262626
2008001166,"2008-07-13","2008-07-13","2008-07-25","2008-07-25",2008,536,"","2008-07-09","2008-07-25",3,14069,16,"2008-07-17",198,-8,-1.46155558711753,-1.45413579153367,142,0.102453102453102
2009001084,"2009-07-06","2009-07-06","2009-07-22","2009-07-22",2009,536,"","2009-07-06","2009-07-22",1,14431,16,"2009-07-14",194,1,0.076121727826322,0.367921739380328,148,0.106782106782107
NA,"2010-06-26","2010-6-26 0:00:00","2010-7-9 0:00:00","2010-07-09",2010,536,"","2010-06-26","2010-07-09",1,14786,13,"2010-07-02",182,-5,-1.36514148896255,-1.23967974456086,100,0.0721500721500721
2012000659,"2012-06-26","2012-06-26","2012-07-07","2012-07-07",2012,536,"","2012-06-26","2012-07-07",2,15517,11,"2012-07-01",182,-2,-0.451275513325281,-0.337294217800409,47,0.0339105339105339
2014000130,"2014-07-15","2014-07-15","2014-08-02","2014-08-02",2014,536,"","2014-07-15","2014-08-02",1,16266,18,"2014-07-24",204,7,1.60643183443929,1.20157231817525,90,0.0649350649350649
2015001390,"2015-07-27","2015-07-27","2015-08-17","2015-08-17",2015,536,"","2015-07-27","2015-08-17",1,16643,21,"2015-08-06",217,13,2.94187488415799,2.17413849621195,135,0.0974025974025974
2006000233,"2006-07-07","2006-07-07","2006-07-21","2006-07-22",2006,538,"","2006-07-05","2006-07-22",3,13334,17,"2006-07-13",193,1,0.212554033053046,0.116995235590055,150,0.108225108225108
2007000587,"2007-06-25","2007-06-25","2007-07-09","2007-07-10",2007,538,"","2007-06-25","2007-07-12",2,13689,17,"2007-07-03",183,0,-0.0825204956552421,-0.317076517638117,175,0.126262626262626
2008001163,"2008-07-11","2008-07-11","2008-07-26","2008-07-26",2008,538,"","2008-07-11","2008-08-08",3,14071,28,"2008-07-25",206,0,-0.00895090910745396,-1.09873599394712,142,0.102453102453102
2009001083,"2009-07-03","2009-07-03","2009-07-17","2009-07-17",2009,538,"","2009-07-03","2009-07-17",1,14428,14,"2009-07-10",190,-3,-0.925301891577706,-0.544688608579821,148,0.106782106782107
NA,"2010-06-29","2010-6-29 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,538,"","2010-06-29","2010-07-15",1,14789,16,"2010-07-07",187,0,-0.0748376241586255,-0.483777461292042,100,0.0721500721500721
2011001921,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",2011,538,"","2011-07-12","2011-07-25",3,15167,13,"2011-07-18",198,-4,-1.13530684109099,-0.676324194925441,188,0.135642135642136
2013001393,"2013-07-19","2013-07-19","2013-08-05","2013-08-05",2013,538,"","2013-07-11","2013-08-05",6,15897,25,"2013-07-23",203,-4,-1.0076340228836,-2.06948516814322,107,0.0772005772005772
2015001384,"2015-07-20","2015-07-20","2015-08-01","2015-08-02",2015,538,"","2015-07-14","2015-08-02",6,16630,19,"2015-07-23",203,-1,-0.201224907282712,-0.608949075525445,135,0.0974025974025974
2007000378,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",2007,546,"","2007-06-26","2007-07-14",1,13690,18,"2007-07-05",185,2,0.506911616167913,0.0409130990500851,175,0.126262626262626
NA,"2010-07-05","2010-7-5 0:00:00","2010-7-16 0:00:00","2010-07-16",2010,546,"","2010-07-05","2010-07-16",1,14795,11,"2010-07-10",190,3,0.699344694723728,1.0280271052456,100,0.0721500721500721
2011002060,"2011-07-19","2011-07-19","2011-07-25","2011-07-25",2011,546,"","2011-07-19","2011-07-25",1,15174,6,"2011-07-22",202,0,-0.0148990399093285,1.11450606769404,188,0.135642135642136
2005000368,"2005-07-10","2005-07-10","2005-07-19","2005-07-19",2005,547,"","2005-07-10","2005-07-19",1,12974,9,"2005-07-14",194,3,0.595141358402009,1.24271876438621,104,0.075036075036075
2007000371,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",2007,547,"","2007-06-25","2007-07-10",2,13689,15,"2007-07-02",182,-1,-0.37723655156682,-0.317076517638117,175,0.126262626262626
NA,"2010-06-27","2010-6-27 0:00:00","2010-7-16 0:00:00","2010-07-16",2010,547,"","2010-06-27","2010-07-16",1,14787,19,"2010-07-06",186,-1,-0.33289839711941,-0.987712316804589,100,0.0721500721500721
2011002059,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",2011,547,"","2011-07-20","2011-07-30",1,15175,10,"2011-07-25",205,3,0.82540681097692,1.37033896235397,188,0.135642135642136
2014000131,"2014-07-12","2014-07-12","2014-07-24","2014-07-24",2014,547,"","2014-07-12","2014-07-24",1,16263,12,"2014-07-18",198,1,0.193609048450338,0.47416306726198,90,0.0649350649350649
2007000363,"2007-06-24","2007-06-24","2007-07-09","2007-07-10",2007,551,"","2007-06-24","2007-07-10",1,13688,16,"2007-07-02",182,-1,-0.37723655156682,-0.675066134326318,175,0.126262626262626
2011002058,"2011-07-06","2011-07-06","2011-07-19","2011-07-19",2011,551,"","2011-07-06","2011-07-19",1,15161,13,"2011-07-12",192,-10,-2.81591854286349,-2.211321562885,188,0.135642135642136
2014000132,"2014-07-08","2014-07-08","2014-07-27","2014-07-27",2014,552,"1 mfl","2014-07-08","2014-07-27",1,16259,19,"2014-07-17",197,0,-0.0418614158811541,-0.49571593395571,90,0.0649350649350649
2015001469,"2015-07-22","2015-07-22","2015-08-03","2015-08-03",2015,552,"","2015-07-22","2015-08-03",1,16638,12,"2015-07-28",208,4,0.921310732517539,1.10372019938987,135,0.0974025974025974
2005000369,"2005-07-11","2005-07-11","2005-07-27","2005-07-27",2005,553,"","2005-07-11","2005-07-27",1,12975,16,"2005-07-19",199,8,1.82321082812044,1.48161479302977,104,0.075036075036075
2006000136,"2006-07-02","2006-07-02","2006-07-13","2006-07-14",2006,553,"","2006-06-28","2006-07-14",2,13327,16,"2006-07-06",186,-6,-1.35914832402935,-1.26328563373081,150,0.108225108225108
2007000357,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",2007,553,"","2007-06-26","2007-07-08",1,13690,12,"2007-07-02",182,-1,-0.37723655156682,0.0409130990500851,175,0.126262626262626
2008001265,"2008-07-09","2008-07-09","2008-07-19","2008-07-19",2008,553,"","2008-07-09","2008-07-19",1,14069,10,"2008-07-14",195,-11,-2.0062823413713,-1.45413579153367,142,0.102453102453102
2009001166,"2009-07-03","2009-07-03","2009-07-14","2009-07-14",2009,553,"","2009-07-03","2009-07-14",1,14428,11,"2009-07-08",188,-5,-1.42601370127972,-0.544688608579821,148,0.106782106782107
NA,"2010-06-27","2010-6-27 0:00:00","2010-7-9 0:00:00","2010-07-09",2010,553,"","2010-06-27","2010-07-09",1,14787,12,"2010-07-03",183,-4,-1.10708071600176,-0.987712316804589,100,0.0721500721500721
2011002056,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,553,"","2011-07-14","2011-07-24",2,15169,10,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2015001467,"2015-07-18","2015-07-18","2015-07-30","2015-07-30",2015,553,"Bagged[Bagged for q3 experiment]","2015-07-18","2015-07-31",2,16634,13,"2015-07-24",204,0,0.0232822206773379,0.247385561932215,135,0.0974025974025974
2005000371,"2005-07-05","2005-07-05","2005-07-15","2005-07-15",2005,554,"","2005-07-05","2005-07-15",1,12969,10,"2005-07-10",190,-1,-0.387314217372732,0.0482386211684087,104,0.075036075036075
2006000135,"2006-07-12","2006-07-12","2006-07-23","2006-07-24",2006,554,"","2006-07-12","2006-07-24",1,13341,12,"2006-07-18",198,6,1.33519857382618,1.49727610491092,150,0.108225108225108
2009001165,"2009-07-04","2009-07-04","2009-07-14","2009-07-14",2009,554,"","2009-07-04","2009-07-14",1,14429,10,"2009-07-09",189,-4,-1.17565779642871,-0.240485159259771,148,0.106782106782107
NA,"2010-07-04","2010-7-4 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,554,"","2010-07-04","2010-07-15",1,14794,11,"2010-07-09",189,2,0.441283921762944,0.776059677489325,100,0.0721500721500721
